ki,0x6b69,1205.4585152838426
ty,0x7479,1300.0727802037845
t2,0x7432,262.0087336244541
df,0x6466,861.1353711790393
dd,0x6464,556.1863173216884
e9,0x6539,129.54876273653568
fb,0x6662,1176.5647743813681
bc,0x6263,1505.4585152838426
fp,0x6670,208.80640465793306
ni,0x6e69,2327.0742358078605
gc,0x6763,488.8646288209607
cp,0x6370,597.8165938864628
c3,0x6333,253.71179039301313
id,0x6964,4907.278020378457
de,0x6465,7212.882096069869
eo,0x656f,3663.173216885007
nx,0x6e78,324.52692867540026
xs,0x7873,298.3260553129549
md,0x6d64,703.0567685589521
cu,0x6375,1580.713245997089
bu,0x6275,955.2401746724892
ss,0x7373,3151.3828238719066
we,0x7765,3864.701601164483
th,0x7468,3133.6244541484716
he,0x6865,3353.2751091703058
gg,0x6767,261.6448326055313
gp,0x6770,477.43813682678314
ht,0x6874,803.2751091703057
lv,0x6c76,228.31149927219795
ys,0x7973,990.1018922852984
r4,0x7234,478.67540029112087
gu,0x6775,638.2823871906841
cm,0x636d,852.3289665211064
tw,0x7477,868.0494905385737
-s,0x2d73,4439.228529839883
ry,0x7279,1144.10480349345
pm,0x706d,374.52692867540026
sl,0x736c,1300.5822416302765
-l,0x2d6c,694.90538573508
bm,0x626d,344.75982532751095
s3,0x7333,711.353711790393
np,0x6e70,596.797671033479
oj,0x6f6a,386.3901018922853
je,0x6a65,515.7933042212518
xx,0x7878,208.51528384279476
v2,0x7632,181.07714701601165
20,0x3230,825.5458515283843
nj,0x6e6a,231.29548762736533
js,0x6a73,239.665211062591
mo,0x6d6f,2334.7161572052405
ot,0x6f74,2513.53711790393
op,0x6f70,2201.3100436681225
rl,0x726c,1006.4774381368268
lc,0x6c63,522.6346433770016
vr,0x7672,131.36826783114992
e6,0x6536,248.1804949053857
67,0x3637,284.06113537117903
73,0x3733,259.02474526928677
t3,0x7433,83.26055312954877
ib,0x6962,985.8078602620087
p2,0x7032,293.3770014556041
iz,0x697a,652.2561863173216
ze,0x7a65,838.0640465793305
p5,0x7035,346.0698689956332
52,0x3532,300.2183406113537
2-,0x322d,1542.721979621543
pb,0x7062,271.17903930131007
sf,0x7366,635.589519650655
tc,0x7463,1259.9708879184861
sg,0x7367,674.1630276564774
dc,0x6463,1063.9737991266375
xe,0x7865,345.99708879184857
uz,0x757a,130.56768558951967
zz,0x7a7a,196.21542940320234
rp,0x7270,746.3609898107715
2m,0x326d,344.8326055312955
no,0x6e6f,1921.7612809315867
if,0x6966,1097.6710334788938
s0,0x7330,273.4352256186317
xp,0x7870,440.4657933042213
y-,0x792d,693.2314410480349
-f,0x2d66,751.6011644832605
ef,0x6566,858.5152838427949
fr,0x6672,1449.7816593886462
sw,0x7377,642.7219796215429
ox,0x6f78,1063.245997088792
xy,0x7879,407.2780203784571
3c,0x3363,156.04075691411936
aj,0x616a,181.22270742358077
ja,0x6a61,456.7685589519651
ax,0x6178,670.5967976710335
wr,0x7772,264.4832605531296
nk,0x6e6b,1316.7394468704513
ke,0x6b65,2318.122270742358
cx,0x6378,216.73944687045125
kw,0x6b77,172.2707423580786
mq,0x6d71,98.2532751091703
qt,0x7174,80.78602620087337
c1,0x6331,399.8544395924309
0r,0x3072,24.0174672489083
ab,0x6162,1645.269286754003
ol,0x6f6c,2813.3187772925767
zu,0x7a75,845.778748180495
dv,0x6476,311.28093158660846
3l,0x336c,30.422125181950513
p8,0x7038,21.179039301310045
85,0x3835,252.91120815138282
5-,0x352d,920.0145560407569
lx,0x6c78,594.1775836972344
fc,0x6663,421.97962154294027
mc,0x6d63,976.783114992722
cw,0x6377,197.8165938864629
k-,0x6b2d,402.1834061135372
lu,0x6c75,1599.3449781659388
ue,0x7565,843.5953420669579
ek,0x656b,1160.5531295487626
gk,0x676b,116.37554585152837
kn,0x6b6e,482.16885007278023
fx,0x6678,100.7278020378457
qu,0x7175,940.9024745269287
ua,0x7561,1167.3944687045125
ir,0x6972,1836.3901018922852
g-,0x672d,596.2154294032024
m-,0x6d2d,1055.1673944687045
-c,0x2d63,3356.0407569141194
cg,0x6367,277.58369723435226
gw,0x6777,258.66084425036394
o-,0x6f2d,867.5400291120815
c-,0x632d,1437.0451237263464
av,0x6176,1078.6754002911207
-u,0x2d75,1125.9825327510916
pt,0x7074,823.3624454148472
za,0x7a61,370.23289665211064
ui,0x7569,1071.2518195050945
ei,0x6569,1020.8151382823871
ih,0x6968,341.04803493449776
hd,0x6864,265.64774381368267
tm,0x746d,741.1208151382824
fy,0x6679,302.4017467248908
ov,0x6f76,1366.9577874818049
kr,0x6b72,226.78311499272198
rx,0x7278,255.74963609898109
xd,0x7864,113.31877729257641
p6,0x7036,80.27656477438137
64,0x3634,281.65938864628816
4-,0x342d,1286.4628820960697
yb,0x7962,297.3071324599709
bp,0x6270,251.8195050946143
mz,0x6d7a,104.29403202328967
zs,0x7a73,192.28529839883555
r3,0x7233,612.8093158660844
h4,0x6834,37.99126637554585
h6,0x6836,17.976710334788937
b2,0x6232,187.77292576419214
um,0x756d,1135.6622998544397
68,0x3638,286.75400291120815
58,0x3538,270.23289665211064
lb,0x6c62,1461.7176128093158
yi,0x7969,301.45560407569144
ug,0x7567,367.17612809315864
wh,0x7768,460.55312954876274
px,0x7078,199.92721979621544
s1,0x7331,715.938864628821
rw,0x7277,244.8326055312955
wd,0x7764,265.57496360989813
cn,0x636e,614.5560407569141
dt,0x6474,446.7248908296943
hi,0x6869,1853.8573508005823
-2,0x2d32,1463.9737991266377
sd,0x7364,950.2183406113538
dk,0x646b,276.0553129548763
tx,0x7478,264.41048034934494
xc,0x7863,370.66957787481806
-e,0x2d65,1598.2532751091703
-1,0x2d31,2864.7016011644832
w1,0x7731,117.68558951965065
hl,0x686c,374.01746724890825
ij,0x696a,143.52256186317322
ji,0x6a69,278.82096069868993
1r,0x3172,18.12227074235808
hb,0x6862,238.5007278020379
nb,0x6e62,501.528384279476
hr,0x6872,497.0160116448326
gh,0x6768,800.4366812227074
-v,0x2d76,805.604075691412
-b,0x2d62,915.2110625909752
bh,0x6268,461.86317321688495
p0,0x7030,235.0072780203785
01,0x3031,1795.3420669577872
1m,0x316d,23.799126637554586
dm,0x646d,829.2576419213973
rm,0x726d,1467.5400291120814
rn,0x726e,1809.5342066957785
e7,0x6537,301.528384279476
79,0x3739,266.2299854439592
9-,0x392d,381.0043668122271
i6,0x6936,23.580786026200872
69,0x3639,253.49344978165942
98,0x3938,300.87336244541484
89,0x3839,269.43231441048033
96,0x3936,268.6317321688501
wg,0x7767,127.5109170305677
tb,0x7462,723.9446870451237
d5,0x6435,107.20524017467248
e1,0x6531,523.071324599709
04,0x3034,714.0465793304221
49,0x3439,310.6986899563319
99,0x3939,304.3668122270742
ye,0x7965,488.136826783115
35,0x3335,350.509461426492
rh,0x7268,226.27365356622997
hu,0x6875,1044.2503639010188
fd,0x6664,320.01455604075693
xt,0x7874,1136.608442503639
d-,0x642d,1862.3726346433768
u-,0x752d,734.6433770014556
-t,0x2d74,787.9184861717614
mx,0x6d78,557.4235807860262
gt,0x6774,360.33478893740903
cb,0x6362,530.6404657933042
ym,0x796d,445.56040756914126
wn,0x776e,388.42794759825324
60,0x3630,628.7481804949053
0y,0x3079,10.407569141193596
fn,0x666e,1039.519650655022
tj,0x746a,117.61280931586609
wo,0x776f,1247.6710334788936
mr,0x6d72,242.2852983988355
dw,0x6477,274.235807860262
e8,0x6538,118.77729257641923
mb,0x6d62,689.9563318777292
b1,0x6231,256.4046579330422
1s,0x3173,76.12809315866085
dy,0x6479,460.1164483260553
b-,0x622d,806.9141193595342
jq,0x6a71,42.43085880640466
l-,0x6c2d,1477.5836972343523
ik,0x696b,634.3522561863173
kt,0x6b74,648.6171761280931
kv,0x6b76,128.9665211062591
w5,0x7735,35.08005822416303
55,0x3535,282.82387190684136
5c,0x3563,121.8340611353712
i2,0x6932,94.46870451237264
hg,0x6867,155.53129548762737
e2,0x6532,307.5691411935953
-i,0x2d69,1762.1542940320232
pv,0x7076,768.486171761281
v6,0x7636,117.8311499272198
rf,0x7266,454.1484716157205
xw,0x7877,74.0174672489083
tv,0x7476,597.1615720524017
a-,0x612d,1908.806404657933
33,0x3333,391.70305676855895
3a,0x3361,118.34061135371178
b0,0x6230,159.53420669577875
2c,0x3263,176.41921397379912
ey,0x6579,1390.4657933042213
lr,0x6c72,412.80931586608443
rk,0x726b,1424.7452692867541
kl,0x6b6c,300.80058224163025
ks,0x6b73,970.0873362445415
pn,0x706e,522.5618631732168
1-,0x312d,2137.190684133916
fw,0x6677,242.79475982532747
c2,0x6332,361.57205240174676
2s,0x3273,56.33187772925764
db,0x6462,647.0887918486172
by,0x6279,338.5735080058224
ci,0x6369,1356.4774381368268
cv,0x6376,175.61863173216886
vw,0x7677,49.12663755458515
bt,0x6274,296.0698689956332
fu,0x6675,483.042212518195
-n,0x2d6e,1131.004366812227
uc,0x7563,1033.6972343522564
kc,0x6b63,422.85298398835516
t4,0x7434,46.87045123726347
eh,0x6568,412.372634643377
l5,0x6c35,54.36681222707424
w-,0x772d,311.28093158660846
l3,0x6c33,74.235807860262
-0,0x2d30,1502.9839883551674
fm,0x666d,341.703056768559
mf,0x6d66,234.93449781659388
mm,0x6d6d,786.8267831149927
s7,0x7337,191.41193595342068
7k,0x376b,187.99126637554585
cf,0x6366,366.01164483260555
f-,0x662d,277.43813682678314
rg,0x7267,865.5749636098982
i4,0x6934,25.836972343522564
e4,0x6534,173.94468704512374
i3,0x6933,91.19359534206696
l1,0x6c31,249.12663755458516
i5,0x6935,79.98544395924309
a1,0x6131,770.669577874818
1b,0x3162,98.10771470160117
wt,0x7774,153.27510917030568
g2,0x6732,151.31004366812226
p1,0x7031,455.8951965065503
13,0x3133,657.4235807860263
3n,0x336e,27.292576419213976
oh,0x6f68,350.4366812227074
h-,0x682d,812.2998544395925
oz,0x6f7a,160.69868995633186
zi,0x7a69,324.81804949053856
eq,0x6571,171.68850072780202
vo,0x766f,844.9781659388647
my,0x6d79,1563.3187772925762
nq,0x6e71,106.91411935953421
iq,0x6971,213.82823871906842
mv,0x6d76,150.0
vm,0x766d,172.12518195050947
kg,0x6b67,151.60116448326056
yd,0x7964,330.494905385735
kd,0x6b64,186.82678311499274
rs,0x7273,2208.5880640465793
du,0x6475,1055.2401746724893
g0,0x6730,135.80786026200872
03,0x3033,690.2474526928676
n5,0x6e35,161.79039301310044
m2,0x6d32,1027.1470160116448
00,0x3030,2422.2707423580787
38,0x3338,562.4454148471616
0-,0x302d,703.3478893740902
dj,0x646a,114.55604075691413
ju,0x6a75,299.2721979621543
x-,0x782d,446.21542940320234
d7,0x6437,95.12372634643377
l2,0x6c32,128.6754002911208
sv,0x7376,413.3187772925764
vc,0x7663,422.70742358078604
va,0x7661,1328.457059679767
2e,0x3265,135.51673944687047
44,0x3434,323.2896652110626
47,0x3437,339.8835516739447
78,0x3738,255.4585152838428
xo,0x786f,210.2620087336244
qc,0x7163,108.95196506550218
fs,0x6673,450.94614264919943
wb,0x7762,149.7088791848617
bx,0x6278,126.92867540029111
x2,0x7832,120.74235807860263
km,0x6b6d,267.75836972343524
l4,0x6c34,46.943231441048034
mn,0x6d6e,382.31441048034935
32,0x3332,353.7117903930131
29,0x3239,342.21251819505096
vl,0x766c,71.61572052401748
lt,0x6c74,1453.5662299854441
eg,0x6567,1029.475982532751
ny,0x6e79,641.2663755458516
hy,0x6879,265.3566229985444
bf,0x6266,245.41484716157206
mw,0x6d77,203.05676855895197
yf,0x7966,211.71761280931585
y3,0x7933,57.132459970887915
3d,0x3364,135.51673944687047
tq,0x7471,69.94177583697234
z-,0x7a2d,127.65647743813682
p4,0x7034,126.12809315866085
42,0x3432,395.4876273653566
-r,0x2d72,824.1630276564773
18,0x3138,598.981077147016
80,0x3830,363.39155749636103
06,0x3036,502.18340611353716
19,0x3139,630.8588064046579
f1,0x6631,196.94323144104806
16,0x3136,680.8588064046579
6-,0x362d,689.5196506550219
x3,0x7833,92.06695778748181
3-,0x332d,1245.1237263464338
cy,0x6379,302.4745269286754
pg,0x7067,241.19359534206697
-q,0x2d71,307.4963609898108
q5,0x7135,58.15138282387191
nm,0x6e6d,525.0363901018923
17,0x3137,535.4439592430859
74,0x3734,272.12518195050944
43,0x3433,330.7132459970888
37,0x3337,379.40320232896653
a0,0x6130,250.65502183406113
f5,0x6635,135.88064046579333
v-,0x762d,296.50655021834064
8-,0x382d,469.65065502183404
3g,0x3367,131.58660844250363
yv,0x7976,86.8995633187773
-h,0x2d68,673.7991266375545
f7,0x6637,92.57641921397381
77,0x3737,338.2823871906841
7-,0x372d,447.8165938864629
c5,0x6335,138.57350800582242
v8,0x7638,26.200873362445414
t0,0x7430,118.99563318777294
yc,0x7963,618.4861717612808
l7,0x6c37,85.29839883551675
v5,0x7635,54.4395924308588
50,0x3530,394.8326055312955
ej,0x656a,149.5633187772926
gx,0x6778,101.16448326055314
s5,0x7335,104.07569141193595
vp,0x7670,272.70742358078604
s9,0x7339,58.515283842794766
gj,0x676a,87.8457059679767
m1,0x6d31,716.1572052401747
2j,0x326a,14.41048034934498
jf,0x6a66,149.0538573508006
f2,0x6632,119.50509461426493
a2,0x6132,503.3478893740902
2z,0x327a,115.79330422125182
c6,0x6336,100.65502183406115
81,0x3831,279.1848617176128
wm,0x776d,300.2183406113537
wz,0x777a,60.18922852983989
wp,0x7770,326.6375545851528
d9,0x6439,76.71033478893742
zg,0x7a67,63.17321688500728
tg,0x7467,346.5065502183406
i1,0x6931,98.18049490538574
0c,0x3063,156.69577874818052
bn,0x626e,291.4119359534207
ml,0x6d6c,365.93886462882097
-x,0x2d78,107.20524017467248
bd,0x6264,293.4497816593887
93,0x3933,276.6375545851529
31,0x3331,365.50218340611355
14,0x3134,884.570596797671
n8,0x6e38,121.54294032023289
c8,0x6338,89.30131004366812
hm,0x686d,300.7278020378457
lg,0x6c67,329.91266375545854
xb,0x7862,195.12372634643378
xl,0x786c,164.99272197962154
hq,0x6871,122.70742358078603
t5,0x7435,45.196506550218345
td,0x7464,453.20232896652107
qs,0x7173,279.62154294032024
oe,0x6f65,427.5836972343523
w3,0x7733,49.053857350800584
qq,0x7171,214.62882096069873
g1,0x6731,178.52983988355166
bz,0x627a,71.5429403202329
21,0x3231,542.721979621543
1l,0x316c,33.98835516739447
gd,0x6764,401.018922852984
gy,0x6779,291.26637554585153
bj,0x626a,112.44541484716157
n2,0x6e32,297.3799126637555
ez,0x657a,335.3711790393013
zy,0x7a79,126.92867540029111
ko,0x6b6f,501.2372634643377
n1,0x6e31,280.93158660844244
rr,0x7272,2249.3449781659388
dh,0x6468,233.84279475982535
hv,0x6876,113.10043668122272
hp,0x6870,366.7394468704513
d0,0x6430,236.46288209606985
rq,0x7271,87.91848617176127
t8,0x7438,31.4410480349345
4d,0x3464,95.85152838427946
pf,0x7066,167.46724890829694
w2,0x7732,139.81077147016012
lm,0x6c6d,429.6943231441048
d4,0x6434,128.9665211062591
4m,0x346d,28.89374090247453
a6,0x6136,163.10043668122273
6d,0x3664,90.02911208151383
xv,0x7876,398.76273653566227
yg,0x7967,189.30131004366814
ku,0x6b75,552.4017467248909
y6,0x7936,23.28966521106259
08,0x3038,461.86317321688495
h2,0x6832,92.57641921397381
mu,0x6d75,668.1950509461427
vu,0x7675,151.4556040756914
nu,0x6e75,555.3857350800582
2r,0x3272,28.89374090247453
z4,0x7a34,14.046579330422125
41,0x3431,348.61717612809315
26,0x3236,586.9723435225618
11,0x3131,966.3755458515285
hs,0x6873,487.1179039301311
iu,0x6975,362.6637554585153
d1,0x6431,520.8151382823872
lw,0x6c77,176.4919941775837
nv,0x6e76,591.9213973799127
gf,0x6766,174.52692867540028
cq,0x6371,90.68413391557496
xa,0x7861,616.957787481805
d3,0x6433,169.35953420669577
zd,0x7a64,146.72489082969435
rb,0x7262,503.49344978165936
kp,0x6b70,222.05240174672488
y1,0x7931,43.23144104803494
n7,0x6e37,580.4949053857351
jo,0x6a6f,513.1732168850073
nh,0x6e68,365.21106259097525
uo,0x756f,274.0902474526929
xi,0x7869,504.8034934497816
vj,0x766a,20.74235807860262
yl,0x796c,322.99854439592434
y5,0x7935,23.580786026200872
15,0x3135,588.5007278020378
-j,0x2d6a,326.20087336244546
y8,0x7938,21.106259097525474
95,0x3935,268.5589519650655
59,0x3539,283.551673944687
uk,0x756b,356.91411935953425
kq,0x6b71,48.471615720524014
qd,0x7164,77.7292576419214
ao,0x616f,475.03639010189227
v4,0x7634,706.5502183406114
48,0x3438,302.7656477438137
86,0x3836,273.5807860262009
hw,0x6877,271.25181950509466
wc,0x7763,250.87336244541484
jw,0x6a77,75.61863173216885
k1,0x6b31,170.5967976710335
88,0x3838,309.0975254730713
87,0x3837,270.37845705967976
46,0x3436,298.76273653566227
yw,0x7977,231.22270742358077
83,0x3833,283.47889374090244
23,0x3233,676.1280931586608
22,0x3232,446.943231441048
r6,0x7236,228.82096069868996
40,0x3430,414.4832605531296
30,0x3330,517.976710334789
45,0x3435,316.8122270742358
39,0x3339,560.844250363901
12,0x3132,1149.4177583697235
24,0x3234,518.7045123726347
28,0x3238,604.8034934497816
34,0x3334,360.62590975254733
a3,0x6133,362.372634643377
27,0x3237,636.4628820960698
25,0x3235,433.0422125181951
vz,0x767a,47.30713245997088
zw,0x7a77,94.32314410480349
-3,0x2d33,848.7627365356624
a4,0x6134,315.50218340611355
gz,0x677a,108.00582241630278
51,0x3531,367.68558951965065
bg,0x6267,235.22561863173217
05,0x3035,636.1717612809316
uw,0x7577,164.410480349345
oy,0x6f79,351.81950509461427
lp,0x6c70,706.6229985443958
wf,0x7766,159.4614264919942
mk,0x6d6b,269.72343522561863
66,0x3636,293.88646288209605
py,0x7079,151.4556040756914
i9,0x6939,18.26783114992722
o2,0x6f32,105.24017467248906
wu,0x7775,148.32605531295488
61,0x3631,290.8296943231441
02,0x3032,958.3697234352255
63,0x3633,300.509461426492
n0,0x6e30,123.87190684133915
yr,0x7972,189.73799126637553
kj,0x6b6a,68.19505094614266
91,0x3931,310.9170305676856
92,0x3932,290.5385735080058
70,0x3730,308.2241630276565
sq,0x7371,226.20087336244544
kb,0x6b62,247.45269286754
94,0x3934,277.43813682678314
jn,0x6a6e,93.59534206695778
a8,0x6138,175.90975254730714
dq,0x6471,70.96069868995633
qa,0x7161,116.52110625909752
vg,0x7667,263.10043668122273
ln,0x6c6e,342.9403202328967
p7,0x7037,41.848617176128094
76,0x3736,320.23289665211064
84,0x3834,252.91120815138282
90,0x3930,315.64774381368267
hc,0x6863,472.5618631732169
gq,0x6771,245.85152838427948
ql,0x716c,168.0494905385735
wj,0x776a,141.12081513828238
i0,0x6930,47.59825327510917
jp,0x6a70,170.74235807860265
pw,0x7077,154.43959243085882
w6,0x7736,22.2707423580786
wv,0x7776,63.82823871906841
nw,0x6e77,325.254730713246
6m,0x366d,14.628820960698691
4o,0x346f,54.94905385735081
dx,0x6478,176.85589519650654
xm,0x786d,252.4017467248908
a7,0x6137,184.78893740902475
1h,0x3168,19.359534206695777
62,0x3632,279.6943231441048
53,0x3533,318.19505094614266
97,0x3937,292.8675400291121
71,0x3731,282.6783114992722
v3,0x7633,93.59534206695778
a5,0x6135,387.91848617176134
07,0x3037,476.20087336244546
uu,0x7575,177.36535662299855
s8,0x7338,76.41921397379913
8t,0x3874,14.192139737991265
m0,0x6d30,167.1033478893741
hk,0x686b,191.26637554585153
75,0x3735,253.63901018922851
-4,0x2d34,703.1295487627365
1e,0x3165,204.22125181950508
a9,0x6139,144.90538573508005
g3,0x6733,118.48617176128093
cj,0x636a,85.8806404657933
82,0x3832,273.8719068413391
bk,0x626b,137.84570596797673
o1,0x6f31,122.63464337700145
72,0x3732,285.8806404657933
yq,0x7971,83.47889374090248
fg,0x6667,165.21106259097525
g8,0x6738,27.147016011644833
8d,0x3864,77.80203784570597
sj,0x736a,325.10917030567686
jc,0x6a63,289.73799126637556
q-,0x712d,79.33042212518195
